# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2600, i.e. number of multipoles equal to 2599
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  508       3.373047340748e-10       1.017020374079e-12      -6.803796430230e-12       7.799402171676e-15       6.611068401408e-14       3.565308451181e-15       5.274494752500e-16 
  509       3.381323445514e-10       1.006832686938e-12      -6.656875124374e-12       7.824436527203e-15       6.564850247401e-14       3.524404834030e-15       5.139210969393e-16 
  510       3.389314995305e-10       9.972186014039e-13      -6.507812909378e-12       7.849409650461e-15       6.519016120539e-14       3.485145258202e-15       5.004395518939e-16 
  511       3.397020889330e-10       9.881827537103e-13      -6.356690168084e-12       7.874318688933e-15       6.473564681912e-14       3.447512519573e-15       4.870058560173e-16 
  512       3.404440048860e-10       9.797297642536e-13      -6.203588719068e-12       7.899160758131e-15       6.428494473378e-14       3.411488881621e-15       4.736210239182e-16 
  513       3.411571417388e-10       9.718642373637e-13      -6.048591823840e-12       7.923932941457e-15       6.383803916781e-14       3.377056072373e-15       4.602860688672e-16 
  514       3.418413960804e-10       9.645907610744e-13      -5.891784194039e-12       7.948632290065e-15       6.339491313164e-14       3.344195281337e-15       4.470020027533e-16 
  515       3.424966667559e-10       9.579139068938e-13      -5.733251998627e-12       7.973255822721e-15       6.295554841984e-14       3.312887156446e-15       4.337698360400e-16 
  516       3.431228548838e-10       9.518382295745e-13      -5.573082871092e-12       7.997800525667e-15       6.251992560330e-14       3.283111800998e-15       4.205905777223e-16 
  517       3.437198638725e-10       9.463682668844e-13      -5.411365916638e-12       8.022263352478e-15       6.208802402133e-14       3.254848770596e-15       4.074652352829e-16 
  518       3.442875994374e-10       9.415085393768e-13      -5.248191719387e-12       8.046641223927e-15       6.165982177390e-14       3.228077070084e-15       3.943948146485e-16 
  519       3.448259696177e-10       9.372635501608e-13      -5.083652349572e-12       8.070931027843e-15       6.123529571369e-14       3.202775150493e-15       3.813803201469e-16 
  520       3.453348847932e-10       9.336377846718e-13      -4.917841370736e-12       8.095129618976e-15       6.081442143833e-14       3.178920905976e-15       3.684227544630e-16 
  521       3.458142577014e-10       9.306357104419e-13      -4.750853846928e-12       8.119233818855e-15       6.039717328250e-14       3.156491670751e-15       3.555231185954e-16 
  522       3.462640034539e-10       9.282617768702e-13      -4.582786349897e-12       8.143240415649e-15       5.998352431010e-14       3.135464216040e-15       3.426824118130e-16 
  523       3.466840395540e-10       9.265204149936e-13      -4.413736966295e-12       8.167146164031e-15       5.957344630642e-14       3.115814747005e-15       3.299016316113e-16 
  524       3.470742859128e-10       9.254160372564e-13      -4.243805304868e-12       8.190947785037e-15       5.916690977027e-14       3.097518899697e-15       3.171817736691e-16 
  525       3.474346648666e-10       9.249530372814e-13      -4.073092503654e-12       8.214641965929e-15       5.876388390614e-14       3.080551737987e-15       3.045238318049e-16 
  526       3.477651011934e-10       9.251357896403e-13      -3.901701237180e-12       8.238225360053e-15       5.836433661634e-14       3.064887750509e-15       2.919287979334e-16 
  527       3.480655221303e-10       9.259686496235e-13      -3.729735723661e-12       8.261694586703e-15       5.796823449318e-14       3.050500847601e-15       2.793976620220e-16 
  528       3.483358573897e-10       9.274559530110e-13      -3.557301732194e-12       8.285046230983e-15       5.757554281113e-14       3.037364358246e-15       2.669314120473e-16 
  529       3.485760391767e-10       9.296020158429e-13      -3.384506589953e-12       8.308276843664e-15       5.718622551892e-14       3.025451027007e-15       2.545310339516e-16 
  530       3.487860022057e-10       9.324111341892e-13      -3.211459189391e-12       8.331382941051e-15       5.680024523174e-14       3.014733010971e-15       2.421975115992e-16 
  531       3.489656837172e-10       9.358875839210e-13      -3.038269995432e-12       8.354361004837e-15       5.641756322339e-14       3.005181876689e-15       2.299318267335e-16 
  532       3.491150234951e-10       9.400356204801e-13      -2.865051052670e-12       8.377207481972e-15       5.603813941840e-14       2.996768597113e-15       2.177349589325e-16 
  533       3.492339638831e-10       9.448594786500e-13      -2.691915992565e-12       8.399918784519e-15       5.566193238424e-14       2.989463548540e-15       2.056078855664e-16 
  534       3.493224498017e-10       9.503633723261e-13      -2.518980040639e-12       8.422491289516e-15       5.528889932341e-14       2.983236507546e-15       1.935515817531e-16 
  535       3.493804287654e-10       9.565514942859e-13      -2.346360023676e-12       8.444921338839e-15       5.491899606564e-14       2.978056647933e-15       1.815670203155e-16 
  536       3.494078508989e-10       9.634280159598e-13      -2.174174376913e-12       8.467205239061e-15       5.455217706001e-14       2.973892537663e-15       1.696551717374e-16 
  537       3.494046689547e-10       9.709970872012e-13      -2.002543151241e-12       8.489339261315e-15       5.418839536714e-14       2.970712135802e-15       1.578170041204e-16 
  538       3.493708383294e-10       9.792628360569e-13      -1.831588020401e-12       8.511319641155e-15       5.382760265132e-14       2.968482789456e-15       1.460534831401e-16 
  539       3.493063170810e-10       9.882293685376e-13      -1.661432288181e-12       8.533142578414e-15       5.346974917264e-14       2.967171230716e-15       1.343655720028e-16 
  540       3.492110659454e-10       9.979007683884e-13      -1.492200895609e-12       8.554804237072e-15       5.311478377920e-14       2.966743573593e-15       1.227542314020e-16 
  541       3.490850483536e-10       1.008281096859e-12      -1.324020428156e-12       8.576300745109e-15       5.276265389922e-14       2.967165310960e-15       1.112204194746e-16 
  542       3.489282304483e-10       1.019374392474e-12      -1.157019122926e-12       8.597628194373e-15       5.241330553320e-14       2.968401311493e-15       9.976509175780e-17 
  543       3.487405811009e-10       1.031184670805e-12      -9.913268758598e-13       8.618782640437e-15       5.206668324610e-14       2.970415816608e-15       8.838920114529e-17 
  544       3.485221296209e-10       1.043714439911e-12      -8.270632625160e-13       8.639760616602e-15       5.172273879145e-14       2.973176892600e-15       7.709356476612e-17 
  545       3.482731405470e-10       1.056960203488e-12      -6.643012335061e-13       8.660560691296e-15       5.138145725346e-14       2.976669924211e-15       6.587846079376e-17 
  546       3.479939435665e-10       1.070916836934e-12      -5.031024617838e-13       8.681181952073e-15       5.104283158897e-14       2.980884476098e-15       5.474402076211e-17 
  547       3.476848762861e-10       1.085579059965e-12      -3.435292435062e-13       8.701623495316e-15       5.070685405443e-14       2.985809869050e-15       4.369036157007e-17 
  548       3.473462842721e-10       1.100941435783e-12      -1.856445003788e-13       8.721884426306e-15       5.037351620154e-14       2.991435178729e-15       3.271758538421e-17 
  549       3.469785210906e-10       1.116998370243e-12      -2.951178200125e-14       8.741963859289e-15       5.004280887284e-14       2.997749234418e-15       2.182577954132e-17 
  550       3.465819483478e-10       1.133744111029e-12       1.248047317882e-13       8.761860917548e-15       4.971472219745e-14       3.004740617759e-15       1.101501645115e-17 
  551       3.461569357300e-10       1.151172746817e-12       2.772402285668e-13       8.781574733470e-15       4.938924558664e-14       3.012397661498e-15       2.853534989474e-19 
  552       3.457038610440e-10       1.169278206448e-12       4.277292609827e-13       8.801104448616e-15       4.906636772952e-14       3.020708448228e-15      -1.036316705186e-17 
  553       3.452231102575e-10       1.188054258096e-12       5.762057444092e-13       8.820449213792e-15       4.874607658865e-14       3.029660809134e-15      -2.093051815705e-17 
  554       3.447150775390e-10       1.207494508439e-12       7.226029546000e-13       8.839608189116e-15       4.842835939575e-14       3.039242322732e-15      -3.141668808898e-17 
  555       3.441801652981e-10       1.227592401831e-12       8.668535253437e-13       8.858580544088e-15       4.811320264728e-14       3.049440313617e-15      -4.182168053393e-17 
  556       3.436187842258e-10       1.248341219464e-12       1.008889446119e-12       8.877365457661e-15       4.780059210010e-14       3.060241851203e-15      -5.214551468952e-17 
  557       3.430313533346e-10       1.269734078545e-12       1.148642059748e-12       8.895962118306e-15       4.749051276717e-14       3.071633748466e-15      -6.238822536203e-17 
  558       3.424182999990e-10       1.291763931463e-12       1.286042060055e-12       8.914369724088e-15       4.718294891313e-14       3.083602560689e-15      -7.254986306380e-17 
  559       3.417800599953e-10       1.314423564959e-12       1.421019489515e-12       8.932587482727e-15       4.687788404998e-14       3.096134584205e-15      -8.263049411057e-17 
  560       3.411170775423e-10       1.337705599294e-12       1.553503736914e-12       8.950614611676e-15       4.657530093273e-14       3.109215855138e-15      -9.263020071890e-17 
  561       3.404298053410e-10       1.361602487421e-12       1.683423535001e-12       8.968450338183e-15       4.627518155504e-14       3.122832148147e-15      -1.025490811035e-16 
  562       3.397187046153e-10       1.386106514153e-12       1.810706958145e-12       8.986093899364e-15       4.597750714484e-14       3.136968975171e-15      -1.123872495745e-16 
  563       3.389842451520e-10       1.411209795332e-12       1.935281419988e-12       9.003544542272e-15       4.568225816005e-14       3.151611584171e-15      -1.221448366352e-16 
  564       3.382269053408e-10       1.436904277002e-12       2.057073671098e-12       9.020801523967e-15       4.538941428413e-14       3.166744957873e-15      -1.318219890788e-16 
  565       3.374471722151e-10       1.463181734575e-12       2.176009796628e-12       9.037864111582e-15       4.509895442182e-14       3.182353812509e-15      -1.414188700864e-16 
  566       3.366455414916e-10       1.490033772003e-12       2.292015213969e-12       9.054731582395e-15       4.481085669471e-14       3.198422596564e-15      -1.509356593240e-16 
  567       3.358225176109e-10       1.517451820944e-12       2.405014670404e-12       9.071403223900e-15       4.452509843695e-14       3.214935489517e-15      -1.603725530401e-16 
  568       3.349786137776e-10       1.545427139939e-12       2.514932240763e-12       9.087878333871e-15       4.424165619085e-14       3.231876400585e-15      -1.697297641627e-16 
  569       3.341143520007e-10       1.573950813572e-12       2.621691325079e-12       9.104156220436e-15       4.396050570255e-14       3.249228967465e-15      -1.790075223970e-16 
  570       3.332302631334e-10       1.603013751646e-12       2.725214646240e-12       9.120236202145e-15       4.368162191767e-14       3.266976555077e-15      -1.882060743229e-16 
  571       3.323268869137e-10       1.632606688354e-12       2.825424247650e-12       9.136117608039e-15       4.340497897693e-14       3.285102254311e-15      -1.973256834919e-16 
  572       3.314047720045e-10       1.662720181441e-12       2.922241490874e-12       9.151799777718e-15       4.313055021184e-14       3.303588880764e-15      -2.063666305247e-16 
  573       3.304644760339e-10       1.693344611382e-12       3.015587053304e-12       9.167282061413e-15       4.285830814030e-14       3.322418973487e-15      -2.153292132087e-16 
  574       3.295065656353e-10       1.724470180547e-12       3.105380925803e-12       9.182563820052e-15       4.258822446230e-14       3.341574793728e-15      -2.242137465953e-16 
  575       3.285316164875e-10       1.756086912370e-12       3.191542410369e-12       9.197644425335e-15       4.232027005552e-14       3.361038323674e-15      -2.330205630972e-16 
  576       3.275402133554e-10       1.788184650522e-12       3.273990117784e-12       9.212523259795e-15       4.205441497098e-14       3.380791265195e-15      -2.417500125856e-16 
  577       3.265329501296e-10       1.820753058078e-12       3.352641965271e-12       9.227199716875e-15       4.179062842873e-14       3.400815038586e-15      -2.504024624880e-16 
  578       3.255104298673e-10       1.853781616688e-12       3.427415174146e-12       9.241673200992e-15       4.152887881345e-14       3.421090781313e-15      -2.589782978852e-16 
  579       3.244732648316e-10       1.887259625746e-12       3.498226267480e-12       9.255943127610e-15       4.126913367013e-14       3.441599346751e-15      -2.674779216089e-16 
  580       3.234220765329e-10       1.921176201560e-12       3.564991067745e-12       9.270008923306e-15       4.101135969969e-14       3.462321302933e-15      -2.759017543389e-16 
  581       3.223574957681e-10       1.955520276520e-12       3.627624694474e-12       9.283870025844e-15       4.075552275463e-14       3.483236931289e-15      -2.842502347006e-16 
  582       3.212801626613e-10       1.990280598270e-12       3.686041561915e-12       9.297525884238e-15       4.050158783472e-14       3.504326225392e-15      -2.925238193622e-16 
  583       3.201906993502e-10       2.025445652342e-12       3.740169034129e-12       9.310976312827e-15       4.024952433821e-14       3.525571966058e-15      -3.007227345643e-16 
  584       3.190896272147e-10       2.061003429624e-12       3.789988769795e-12       9.324222563063e-15       3.999932196862e-14       3.546969033613e-15      -3.088462236922e-16 
  585       3.179774476596e-10       2.096941651444e-12       3.835496405632e-12       9.337266278634e-15       3.975097521673e-14       3.568515325780e-15      -3.168932810987e-16 
  586       3.168546693124e-10       2.133247844722e-12       3.876687994886e-12       9.350109144080e-15       3.950447813848e-14       3.590208702199e-15      -3.248628989813e-16 
  587       3.157218080536e-10       2.169909341112e-12       3.913560009803e-12       9.362752884983e-15       3.925982435242e-14       3.612046984256e-15      -3.327540673917e-16 
  588       3.145793870470e-10       2.206913276146e-12       3.946109344088e-12       9.375199268168e-15       3.901700703722e-14       3.634027954909e-15      -3.405657742455e-16 
  589       3.134279367708e-10       2.244246588378e-12       3.974333315383e-12       9.387450101891e-15       3.877601892920e-14       3.656149358516e-15      -3.482970053320e-16 
  590       3.122679950477e-10       2.281896018523e-12       3.998229667730e-12       9.399507236035e-15       3.853685231978e-14       3.678408900660e-15      -3.559467443242e-16 
  591       3.111001070759e-10       2.319848108603e-12       4.017796574041e-12       9.411372562306e-15       3.829949905302e-14       3.700804247982e-15      -3.635139727881e-16 
  592       3.099248254595e-10       2.358089201087e-12       4.033032638566e-12       9.423048014424e-15       3.806395052311e-14       3.723333028003e-15      -3.709976701929e-16 
  593       3.087427102387e-10       2.396605438037e-12       4.043936899363e-12       9.434535568320e-15       3.783019767184e-14       3.745992828953e-15      -3.783968139206e-16 
  594       3.075543289212e-10       2.435382760246e-12       4.050508830762e-12       9.445837242328e-15       3.759823098615e-14       3.768781199599e-15      -3.857103792756e-16 
  595       3.063602565120e-10       2.474406906386e-12       4.052748345840e-12       9.456955097378e-15       3.736804049558e-14       3.791695649073e-15      -3.929373394946e-16 
  596       3.051610755444e-10       2.513663412144e-12       4.050655798883e-12       9.467891237196e-15       3.713961576980e-14       3.814733646699e-15      -4.000766657566e-16 
  597       3.039573761106e-10       2.553137609374e-12       4.044231987859e-12       9.478647808488e-15       3.691294591611e-14       3.837892621818e-15      -4.071273271921e-16 
  598       3.027497558921e-10       2.592814625228e-12       4.033478156882e-12       9.489227001146e-15       3.668801957693e-14       3.861169963619e-15      -4.140882908935e-16 
  599       3.015388201901e-10       2.632679381310e-12       4.018395998686e-12       9.499631048431e-15       3.646482492728e-14       3.884563020965e-15      -4.209585219243e-16 
  600       3.003251819568e-10       2.672716592811e-12       3.998987657089e-12       9.509862227174e-15       3.624334967232e-14       3.908069102219e-15      -4.277369833292e-16 
  601       2.991094618250e-10       2.712910767654e-12       3.975255729461e-12       9.519922857969e-15       3.602358104482e-14       3.931685475073e-15      -4.344226361438e-16 
  602       2.978922881395e-10       2.753246205637e-12       3.947203269198e-12       9.529815305364e-15       3.580550580268e-14       3.955409366376e-15      -4.410144394044e-16 
  603       2.966742969873e-10       2.793706997576e-12       3.914833788183e-12       9.539541978060e-15       3.558911022639e-14       3.979237961960e-15      -4.475113501574e-16 
  604       2.954561322282e-10       2.834277024446e-12       3.878151259259e-12       9.549105329099e-15       3.537438011659e-14       4.003168406468e-15      -4.539123234697e-16 
  605       2.942384455255e-10       2.874939956527e-12       3.837160118696e-12       9.558507856064e-15       3.516130079151e-14       4.027197803180e-15      -4.602163124380e-16 
  606       2.930218963764e-10       2.915679252541e-12       3.791865268662e-12       9.567752101270e-15       3.494985708451e-14       4.051323213845e-15      -4.664222681984e-16 
  607       2.918071521428e-10       2.956478158801e-12       3.742272079685e-12       9.576840651956e-15       3.474003334157e-14       4.075541658501e-15      -4.725291399369e-16 
  608       2.905948880816e-10       2.997319708348e-12       3.688386393129e-12       9.585776140486e-15       3.453181341876e-14       4.099850115309e-15      -4.785358748983e-16 
  609       2.893857873758e-10       3.038186720099e-12       3.630214523656e-12       9.594561244534e-15       3.432518067980e-14       4.124245520379e-15      -4.844414183967e-16 
  610       2.881805411642e-10       3.079061797984e-12       3.567763261700e-12       9.603198687285e-15       3.412011799349e-14       4.148724767594e-15      -4.902447138245e-16 
  611       2.869798485730e-10       3.119927330095e-12       3.501039875931e-12       9.611691237629e-15       3.391660773125e-14       4.173284708441e-15      -4.959447026630e-16 
  612       2.857844167456e-10       3.160765487822e-12       3.430052115725e-12       9.620041710347e-15       3.371463176463e-14       4.197922151836e-15      -5.015403244915e-16 
  613       2.845949608736e-10       3.201558225001e-12       3.354808213632e-12       9.628252966317e-15       3.351417146278e-14       4.222633863955e-15      -5.070305169973e-16 
  614       2.834122042271e-10       3.242287277053e-12       3.275316887846e-12       9.636327912698e-15       3.331520768995e-14       4.247416568056e-15      -5.124142159855e-16 
  615       2.822368781857e-10       3.282934160129e-12       3.191587344672e-12       9.644269503129e-15       3.311772080302e-14       4.272266944313e-15      -5.176903553889e-16 
  616       2.810697222684e-10       3.323480170253e-12       3.103629280994e-12       9.652080737923e-15       3.292169064896e-14       4.297181629637e-15      -5.228578672773e-16 
  617       2.799114841651e-10       3.363906382460e-12       3.011452886744e-12       9.659764664259e-15       3.272709656236e-14       4.322157217508e-15      -5.279156818676e-16 
  618       2.787629197662e-10       3.404193649946e-12       2.915068847370e-12       9.667324376379e-15       3.253391736293e-14       4.347190257799e-15      -5.328627275337e-16 
  619       2.776247931940e-10       3.444322603205e-12       2.814488346306e-12       9.674763015778e-15       3.234213135295e-14       4.372277256606e-15      -5.376979308158e-16 
  620       2.764978768327e-10       3.484273649173e-12       2.709723067438e-12       9.682083771401e-15       3.215171631485e-14       4.397414676075e-15      -5.424202164307e-16 
  621       2.753829513594e-10       3.524026970371e-12       2.600785197574e-12       9.689289879838e-15       3.196264950864e-14       4.422598934229e-15      -5.470285072810e-16 
  622       2.742807254307e-10       3.563564029867e-12       2.487694530663e-12       9.696384571356e-15       3.177491096768e-14       4.447825740956e-15      -5.515220837122e-16 
  623       2.731915926164e-10       3.602872126602e-12       2.370499958199e-12       9.703370906230e-15       3.158849347567e-14       4.473088089247e-15      -5.559016705035e-16 
  624       2.721158688324e-10       3.641939945082e-12       2.249258487121e-12       9.710251934961e-15       3.140339281843e-14       4.498378216562e-15      -5.601683753593e-16 
  625       2.710538721749e-10       3.680756058823e-12       2.124028188284e-12       9.717030752268e-15       3.121960450533e-14       4.523688264032e-15      -5.643233320881e-16 
  626       2.700059229254e-10       3.719308929963e-12       1.994868201130e-12       9.723710497265e-15       3.103712376783e-14       4.549010276078e-15      -5.683677007235e-16 
  627       2.689723435574e-10       3.757586908874e-12       1.861838738358e-12       9.730294353637e-15       3.085594555800e-14       4.574336200035e-15      -5.723026676454e-16 
  628       2.679534587412e-10       3.795578233764e-12       1.725001090587e-12       9.736785549816e-15       3.067606454700e-14       4.599657885777e-15      -5.761294457006e-16 
  629       2.669495953500e-10       3.833271030293e-12       1.584417631024e-12       9.743187359163e-15       3.049747512366e-14       4.624967085330e-15      -5.798492743241e-16 
  630       2.659610824656e-10       3.870653311177e-12       1.440151820137e-12       9.749503100139e-15       3.032017139296e-14       4.650255452504e-15      -5.834634196602e-16 
  631       2.649882513841e-10       3.907712975799e-12       1.292268210315e-12       9.755736136488e-15       3.014414717457e-14       4.675514542508e-15      -5.869731746831e-16 
  632       2.640314356216e-10       3.944437809819e-12       1.140832450542e-12       9.761889877410e-15       2.996939600137e-14       4.700735811574e-15      -5.903798593185e-16 
  633       2.630909709196e-10       3.980815484781e-12       9.859112910612e-13       9.767967777743e-15       2.979591111795e-14       4.725910616579e-15      -5.936848205640e-16 
  634       2.621671952514e-10       4.016833557722e-12       8.275725880422e-13       9.773973338134e-15       2.962368547916e-14       4.751030214668e-15      -5.968894326105e-16 
  635       2.612604488268e-10       4.052479470782e-12       6.658853082512e-13       9.779910105223e-15       2.945271174861e-14       4.776085762872e-15      -5.999950969631e-16 
  636       2.603710740989e-10       4.087740550813e-12       5.009195337167e-13       9.785781671814e-15       2.928298229720e-14       4.801068317734e-15      -6.030032425622e-16 
  637       2.594994157689e-10       4.122604008987e-12       3.327464663976e-13       9.791591677058e-15       2.911448920163e-14       4.825968834930e-15      -6.059153259043e-16 
  638       2.586458207923e-10       4.157056940406e-12       1.614384328509e-13       9.797343806626e-15       2.894722424295e-14       4.850778168888e-15      -6.087328311632e-16 
  639       2.578106383845e-10       4.191086323710e-12      -1.293111110087e-14       9.803041792889e-15       2.878117890505e-14       4.875487072413e-15      -6.114572703108e-16 
  640       2.569942200263e-10       4.224679020687e-12      -1.902875757019e-13       9.808689415093e-15       2.861634437317e-14       4.900086196307e-15      -6.140901832385e-16 
  641       2.561969194699e-10       4.257821775881e-12      -3.705552325955e-13       9.814290499539e-15       2.845271153248e-14       4.924566088993e-15      -6.166331378777e-16 
  642       2.554190927444e-10       4.290501216200e-12      -5.536572101566e-13       9.819848919757e-15       2.829027096652e-14       4.948917196134e-15      -6.190877303213e-16 
  643       2.546610981615e-10       4.322703850529e-12      -7.395154888241e-13       9.825368596688e-15       2.812901295581e-14       4.973129860257e-15      -6.214555849444e-16 
  644       2.539232963215e-10       4.354416069335e-12      -9.280508964333e-13       9.830853498855e-15       2.796892747627e-14       4.997194320373e-15      -6.237383545253e-16 
  645       2.532060501186e-10       4.385624144276e-12      -1.119183103548e-12       9.836307642547e-15       2.781000419785e-14       5.021100711602e-15      -6.259377203667e-16 
  646       2.525097247466e-10       4.416314227813e-12      -1.312830618793e-12       9.841735091990e-15       2.765223248295e-14       5.044839064791e-15      -6.280553924166e-16 
  647       2.518346877050e-10       4.446472352816e-12      -1.508910784188e-12       9.847139959530e-15       2.749560138502e-14       5.068399306138e-15      -6.300931093892e-16 
  648       2.511813088044e-10       4.476084432175e-12      -1.707339770476e-12       9.852526405805e-15       2.734009964702e-14       5.091771256813e-15      -6.320526388863e-16 
  649       2.505499601723e-10       4.505136258406e-12      -1.908032572460e-12       9.857898639927e-15       2.718571569997e-14       5.114944632582e-15      -6.339357775178e-16 
  650       2.499410162586e-10       4.533613503264e-12      -2.110903004334e-12       9.863260919657e-15       2.703243766150e-14       5.137909043425e-15      -6.357443510230e-16 
  651       2.493548538416e-10       4.561501717349e-12      -2.315863695015e-12       9.868617551582e-15       2.688025333430e-14       5.160653993162e-15      -6.374802143917e-16 
  652       2.487918520336e-10       4.588786329718e-12      -2.522826083474e-12       9.873972891292e-15       2.672915020469e-14       5.183168879070e-15      -6.391452519847e-16 
  653       2.482523922864e-10       4.615452647488e-12      -2.731700414071e-12       9.879331343559e-15       2.657911544116e-14       5.205442991510e-15      -6.407413776557e-16 
  654       2.477368583973e-10       4.641485855451e-12      -2.942395731887e-12       9.884697362513e-15       2.643013589281e-14       5.227465513547e-15      -6.422705348715e-16 
  655       2.472456365146e-10       4.666871015682e-12      -3.154819878054e-12       9.890075451822e-15       2.628219808797e-14       5.249225520569e-15      -6.437346968331e-16 
  656       2.467791151434e-10       4.691593067145e-12      -3.368879485090e-12       9.895470164862e-15       2.613528823264e-14       5.270711979913e-15      -6.451358665974e-16 
  657       2.463376851513e-10       4.715636825304e-12      -3.584479972231e-12       9.900886104905e-15       2.598939220906e-14       5.291913750483e-15      -6.464760771973e-16 
  658       2.459217397739e-10       4.738986981731e-12      -3.801525540760e-12       9.906327925286e-15       2.584449557421e-14       5.312819582377e-15      -6.477573917633e-16 
  659       2.455316746209e-10       4.761628103717e-12      -4.019919169347e-12       9.911800329587e-15       2.570058355834e-14       5.333418116503e-15      -6.489819036443e-16 
  660       2.451678876814e-10       4.783544633879e-12      -4.239562609372e-12       9.917308071813e-15       2.555764106347e-14       5.353697884204e-15      -6.501517365287e-16 
  661       2.448307015753e-10       4.804723105194e-12      -4.460359893027e-12       9.922855520122e-15       2.541565478107e-14       5.373649427988e-15      -6.512685142254e-16 
  662       2.445201284135e-10       4.825158840512e-12      -4.682227951965e-12       9.928445337110e-15       2.527461959921e-14       5.393271715811e-15      -6.523317569270e-16 
  663       2.442360997638e-10       4.844849400008e-12      -4.905086223576e-12       9.934079770779e-15       2.513453233377e-14       5.412565867494e-15      -6.533404498210e-16 
  664       2.439785439201e-10       4.863792379344e-12      -5.128853155730e-12       9.939761088398e-15       2.499538962119e-14       5.431533046620e-15      -6.542935702028e-16 
  665       2.437473858870e-10       4.881985409895e-12      -5.353446203073e-12       9.945491576566e-15       2.485718791758e-14       5.450174460744e-15      -6.551900874512e-16 
  666       2.435425473639e-10       4.899426158954e-12      -5.578781823321e-12       9.951273541268e-15       2.471992349781e-14       5.468491361590e-15      -6.560289630045e-16 
  667       2.433639467295e-10       4.916112329960e-12      -5.804775473561e-12       9.957109307931e-15       2.458359245464e-14       5.486485045260e-15      -6.568091503356e-16 
  668       2.432114990265e-10       4.932041662705e-12      -6.031341606539e-12       9.963001221484e-15       2.444819069781e-14       5.504156852435e-15      -6.575295949278e-16 
  669       2.430851159453e-10       4.947211933558e-12      -6.258393666960e-12       9.968951646413e-15       2.431371395310e-14       5.521508168578e-15      -6.581892342501e-16 
  670       2.429847058090e-10       4.961620955676e-12      -6.485844087786e-12       9.974962966822e-15       2.418015776152e-14       5.538540424140e-15      -6.587869977334e-16 
  671       2.429101735576e-10       4.975266579222e-12      -6.713604286526e-12       9.981037586487e-15       2.404751747831e-14       5.555255094759e-15      -6.593218067452e-16 
  672       2.428614207320e-10       4.988146691583e-12      -6.941584661536e-12       9.987177928916e-15       2.391578827213e-14       5.571653701469e-15      -6.597925745658e-16 
  673       2.428383454591e-10       5.000259217587e-12      -7.169694588313e-12       9.993386437406e-15       2.378496512411e-14       5.587737810900e-15      -6.601982063638e-16 
  674       2.428408424354e-10       5.011602119715e-12      -7.397842415792e-12       9.999665575101e-15       2.365504282697e-14       5.603509035483e-15      -6.605375991714e-16 
  675       2.428688029120e-10       5.022173398323e-12      -7.625935462640e-12       1.000601782505e-14       2.352601598410e-14       5.618969033651e-15      -6.608096418603e-16 
  676       2.429221146786e-10       5.031971091855e-12      -7.853880013552e-12       1.001244569026e-14       2.339787900871e-14       5.634119510046e-15      -6.610132151169e-16 
  677       2.430006620480e-10       5.040993277062e-12      -8.081581315548e-12       1.001895169376e-14       2.327062612289e-14       5.648962215722e-15      -6.611471914183e-16 
  678       2.431043258406e-10       5.049238069214e-12      -8.308943574269e-12       1.002553837865e-14       2.314425135670e-14       5.663498948345e-15      -6.612104350075e-16 
  679       2.432329833686e-10       5.056703622323e-12      -8.535869950270e-12       1.003220830818e-14       2.301874854734e-14       5.677731552401e-15      -6.612018018691e-16 
  680       2.433865084203e-10       5.063388129355e-12      -8.762262555318e-12       1.003896406578e-14       2.289411133816e-14       5.691661919397e-15      -6.611201397052e-16 
  681       2.435647712447e-10       5.069289822446e-12      -8.988022448687e-12       1.004580825513e-14       2.277033317786e-14       5.705291988065e-15      -6.609642879103e-16 
  682       2.437676385360e-10       5.074406973122e-12      -9.213049633454e-12       1.005274350022e-14       2.264740731949e-14       5.718623744565e-15      -6.607330775474e-16 
  683       2.439949734174e-10       5.078737892512e-12      -9.437243052794e-12       1.005977244540e-14       2.252532681964e-14       5.731659222690e-15      -6.604253313235e-16 
  684       2.442466354261e-10       5.082280931569e-12      -9.660500586277e-12       1.006689775545e-14       2.240408453749e-14       5.744400504068e-15      -6.600398635649e-16 
  685       2.445224804972e-10       5.085034481280e-12      -9.882719046163e-12       1.007412211564e-14       2.228367313393e-14       5.756849718366e-15      -6.595754801932e-16 
  686       2.448223609487e-10       5.086996972889e-12      -1.010379417370e-11       1.008144823174e-14       2.216408507066e-14       5.769009043495e-15      -6.590309787005e-16 
  687       2.451461254650e-10       5.088166878108e-12      -1.032362063541e-11       1.008887883016e-14       2.204531260929e-14       5.780880705811e-15      -6.584051481250e-16 
  688       2.454936190820e-10       5.088542709339e-12      -1.054209201939e-11       1.009641665794e-14       2.192734781044e-14       5.792466980320e-15      -6.576967690268e-16 
