2.	3.97799992561340332
3.	3.80399990081787109
4.	3.74900007247924805
5.	3.50399994850158691
6.	3.45099997520446777
7.	3.39599990844726562
8.	3.48799991607666016
9.	3.55500006675720215
10.	3.70000004768371582
11.	3.80200004577636719
12.	3.95099997520446777
13.	4.07800006866455078
14.	4.22300004959106445
15.	4.35900020599365234
16.	4.50299978256225586
17.	4.65100002288818359
18.	4.79799985885620117
19.	4.95300006866455078
20.	5.10099983215332031
21.	5.26399993896484375
22.	5.41200017929077148
23.	5.5840001106262207
24.	5.7350001335144043
25.	5.91499996185302734
26.	6.07499980926513672
27.	6.26599979400634766
28.	6.44099998474121094
29.	6.65199995040893555
30	3.393
68.72899393110522	0.7410388555032386
124.39670967595637	1.119807555782121
182.80186852057616	1.1997930497636242
241.98637010000058	1.5071753639408167
301.49280912812526	1.9626367707116545
361.1623599239413	1.7667996821546603
420.92575254810896	1.5262240942777248
480.74802954490616	1.4811459613488487
540.6096621099259	1.4214413594792537
600.4988907381726	1.6489495617248344
660.4082135873775	1.7890410566502954
720.3326205466361	1.9391897146799149
780.2686385020746	1.952218229828682
840.2137841591274	1.9016966783080334
900.1662350019478	1.9173900138130728
960.124623286916	1.8064959354924122
1020.0879025617061	1.971549661134118
1080.0552585798287	2.113267912701734
1140.0260482924452	2.202165045210015
1199.9997571107308	2.2112219434304947
1259.9759683598818	2.16686175172199
1319.9543410520726	2.2438495233550904
1379.934593450341	2.4728552014311136
1439.9164907366942	2.6756276770579492
1499.8998356367056	2.752135751496225
1559.884461205536	2.7592181462867456
1619.8702252156088	2.8732488611011378
1679.8570057459176	3.1846549595985625
1739.8446976831794	3.589260896238017
1799.833209922251	3.983355325712434
1859.8224631080343	4.397941069527036
1919.812387800507	4.949993593955072
